,time,GPSx,GPSy,a,yaw,ax,ay
838,86.479,262.3577577229589,-78.44346482609399,3.877848315871014,0.3256129885751921,3.674086061608945,1.2404834431763005
839,86.579,262.3577577229589,-78.44346482609399,1.4022636222159923,0.3258856962708162,1.3284590440365207,0.44893188181269583
840,86.678,262.3577577229589,-78.44346482609399,3.5292217813230713,0.33843025026952545,3.329033716783241,1.1717256053724998
841,86.787,262.3577577229589,-78.44346482609399,4.031619179553452,0.3487931427032418,3.78885868723657,1.3778617699519886
842,86.887,262.3577577229589,-78.44346482609399,2.171371687742336,0.3452479426601283,2.0432424541471024,0.7348573194164478
843,86.992,262.3577577229589,-78.44346482609399,1.8393178047378367,0.34606606574700066,1.7302727046598518,0.6238961086067899
844,87.097,262.3577577229589,-78.44346482609399,4.410386928959351,0.3520656350507312,4.139864412926672,1.5208666955781505
845,87.209,262.3577577229589,-78.44346482609399,2.4598482794988024,0.3526110504419794,2.3085041173661325,0.8495070913517033
846,87.313,248.23489009030163,-76.06927411817014,1.4459812092248985,0.3547927120069723,1.3559233594383169,0.5023280808007938
847,87.413,248.23489009030163,-76.06927411817014,2.2332311127884785,0.3547927120069723,2.0941421738651065,0.7758155442925799
848,87.512,248.23489009030163,-76.06927411817014,3.711371402375815,0.3537018812244758,3.4816260527898626,1.2855184615196718
849,87.618,248.23489009030163,-76.06927411817014,3.5700538794487753,0.35179292735510703,3.3514109721952714,1.2301744582035496
850,87.719,248.23489009030163,-76.06927411817014,4.094141169878255,0.35124751196385884,3.844170158150058,1.4086687737295254
851,87.823,248.23489009030163,-76.06927411817014,0.5165294990809056,0.34770231192074535,0.48561939488349465,0.17600149639636525
852,87.925,248.23489009030163,-76.06927411817014,2.088870393500704,0.34606606574700066,1.965030412980486,0.7085442801304136
853,88.036,248.23489009030163,-76.06927411817014,1.2364366456287375,0.3452479426601283,1.1634764607429378,0.41844725348690154
854,88.141,248.23489009030163,-76.06927411817014,4.0438379659995825,0.3449752349645042,3.805590511927145,1.3675183182647792
855,88.24,248.23489009030163,-76.06927411817014,3.257899846952299,0.34579335805137656,3.0650544776839546,1.1042429359526615
856,88.344,234.30105383135378,-74.63307760842144,4.931081869958557,0.34006649644327014,4.648691078508408,1.6447612789795067
857,88.444,234.30105383135378,-74.63307760842144,2.4890612859907524,0.34006649644327014,2.3465189382757345,0.8302258474242151
858,88.546,234.30105383135378,-74.63307760842144,2.8878448156482666,0.3389756656607737,2.723514239154037,0.9602696852404423
859,88.646,234.30105383135378,-74.63307760842144,5.230141434439746,0.3452479426601283,4.921519001268847,1.7700367635710657
860,88.749,234.30105383135378,-74.63307760842144,6.075999385692778,0.34579335805137656,5.71634181478731,2.0594185566448435
861,88.849,234.30105383135378,-74.63307760842144,4.35591678508856,0.34143003492139073,4.1044793447258545,1.458513060392356
862,88.959,234.30105383135378,-74.63307760842144,6.280338365586339,0.3438844041820077,5.9126381054771775,2.117394771863516
863,89.06,234.30105383135378,-74.63307760842144,2.9855281646234793,0.34415711187763187,2.8104573311515235,1.0073271621160107
864,89.161,234.30105383135378,-74.63307760842144,1.0654350282063985,0.33979378874764604,1.0045170909810524,0.35510169424565324
865,89.265,234.30105383135378,-74.63307760842144,4.060337933979588,0.34442981957325597,3.8218667054400757,1.3710138671662864
866,89.374,219.29752237908542,-72.36425346089527,3.7716186624307304,0.34442981957325597,3.5501044558211157,1.2735249065310155
867,89.474,219.29752237908542,-72.36425346089527,4.548734880054279,0.3411573272257666,4.286582557882273,1.5219063648864486
868,89.575,219.29752237908542,-72.36425346089527,2.3618882672728234,0.34633877344262476,2.2216436893965934,0.8017577592049313
869,89.673,219.29752237908542,-72.36425346089527,5.843306268622139,0.33679400409578075,5.5150233444161625,1.9309960278217946
870,89.776,219.29752237908542,-72.36425346089527,4.21610283939632,0.34170274261701483,3.972350778132389,1.4127818118296667
871,89.877,219.29752237908542,-72.36425346089527,5.4941877415252405,0.337339419487029,5.184527612115965,1.8184532928654915
872,89.98,219.29752237908542,-72.36425346089527,3.9372706709761283,0.3438844041820077,3.706751968708255,1.3274374482461635
873,90.084,219.29752237908542,-72.36425346089527,2.3821306033994065,0.3408846195301425,2.2450611111997185,0.7963961442841776
874,90.188,219.29752237908542,-72.36425346089527,3.531820530623557,0.3422481580082631,3.326983953201489,1.185299133414791
875,90.292,203.43556609191,-69.6132609732449,4.917345421476368,0.33652129640015666,4.641526902479583,1.6237345865851587
876,90.394,203.43556609191,-69.6132609732449,3.0471515830810025,0.3370667117914049,2.875684774164523,1.0077548560594476
877,90.501,203.43556609191,-69.6132609732449,3.3445620831545275,0.3370667117914049,3.156359635069648,1.1061145429737156
878,90.603,203.43556609191,-69.6132609732449,5.1692586884781315,0.3370667117914049,4.878378413043678,1.7095787339447395
879,90.711,203.43556609191,-69.6132609732449,4.435035690825152,0.33461234253078787,4.189058359789761,1.4564791921508697
880,90.812,203.43556609191,-69.6132609732449,4.352929647595378,0.33624858870453256,4.109161565710798,1.4362408376731268
881,90.924,203.43556609191,-69.6132609732449,3.9821787168425895,0.3354304656176602,3.760246713403945,1.3108363693493257
882,91.021,203.43556609191,-69.6132609732449,2.8531990500975497,0.33161255787892263,2.6977527017495593,0.9289107490391718
883,91.125,203.43556609191,-69.6132609732449,0.42513155731093155,0.3307944347920503,0.4020828858149533,0.13808038947054396
884,91.226,203.43556609191,-69.6132609732449,3.378410778006561,0.3307944347920503,3.1952489334865253,1.0972892225863335
885,91.333,188.0561957899481,-67.40399161330424,3.8108903094695457,0.3327033886614191,3.6019120349704683,1.2446343411395127
886,91.433,188.0561957899481,-67.40399161330424,5.194641473000768,0.327794650140185,4.9180510767943995,1.6724454069000403
887,91.533,188.0561957899481,-67.40399161330424,3.577394025691087,0.32997631170517794,3.3843936870120856,1.1591494236564248
888,91.636,188.0561957899481,-67.40399161330424,8.497026733994485,0.32997631170517794,8.038612305600996,2.7532118549899547
889,91.743,188.0561957899481,-67.40399161330424,8.714763930912559,0.3275219424445609,8.251508303139454,2.8035194122308424
890,91.846,188.0561957899481,-67.40399161330424,5.951309895069347,0.3291581886183056,5.631812581914654,1.9237402395692913
891,91.946,188.0561957899481,-67.40399161330424,6.0269340401078955,0.3310671424876744,5.699647443148533,1.9590694085768554
892,92.05,188.0561957899481,-67.40399161330424,7.010553800909334,0.32506757318394386,6.643405122138738,2.2389803435012765
893,92.154,188.0561957899481,-67.40399161330424,5.213699104022651,0.3335215117482914,4.92640008455241,1.7068217699011827
894,92.263,188.0561957899481,-67.40399161330424,5.042378898115984,0.3242494500970715,4.779621121942825,1.6064889924438852
895,92.364,172.00298422947526,-64.97940703923814,4.541451382795317,0.3291581886183056,4.297642617967274,1.4680083754954842
896,92.469,172.00298422947526,-64.97940703923814,3.011975971687724,0.3242494500970715,2.8550222551585365,0.9596078243603868
897,92.572,172.00298422947526,-64.97940703923814,2.174282331686755,0.3234313270101992,2.06154677408324,0.6910344102518913
898,92.673,172.00298422947526,-64.97940703923814,2.3269047129509195,0.32997631170517794,2.201368248572625,0.7539651035223668
899,92.778,172.00298422947526,-64.97940703923814,3.947983859268019,0.33052172709642613,3.7342919399789456,1.2812651013935747
900,92.881,172.00298422947526,-64.97940703923814,5.6002287112240605,0.3272492347489368,5.303025298721608,1.8001345225112757
901,92.98,172.00298422947526,-64.97940703923814,5.6761140921304,0.3258856962708162,5.377366267804604,1.817196524528511
902,93.101,172.00298422947526,-64.97940703923814,1.4325051485608855,0.32315861931457507,1.358354511364781,0.4549110046024296
903,93.205,172.00298422947526,-64.97940703923814,2.0304181714896843,0.3155228038370999,1.9301851079111787,0.6300661872481527
904,93.303,155.7273828163743,-62.59948866418563,3.644031923156463,0.31852258848896514,3.4607339332734384,1.1411789080039763
905,93.4,155.7273828163743,-62.59948866418563,3.221141906574968,0.3226132039233269,3.0549636831784457,1.0212502517768136
906,93.501,155.7273828163743,-62.59948866418563,3.382074128551588,0.3193407115758375,3.21108526030066,1.0617706259347297
907,93.604,155.7273828163743,-62.59948866418563,3.980415852698644,0.3196134192714616,3.7788354636823027,1.250644993126199
908,93.706,155.7273828163743,-62.59948866418563,2.7286419929340613,0.31688634231522045,2.5927836386674623,0.8502706208387303
909,93.808,155.7273828163743,-62.59948866418563,2.2689024365332626,0.3092505268377453,2.161270096762359,0.690528663668207
910,93.909,155.7273828163743,-62.59948866418563,5.521118682801307,0.3119776037939864,5.254605576703904,1.6946597720043581
911,94.014,155.7273828163743,-62.59948866418563,2.3314679307616895,0.3095232345333694,2.2206740172303947,0.710175767939188
912,94.118,155.7273828163743,-62.59948866418563,3.48389156942343,0.31006864992461763,3.317753927049099,1.0630189777468373
913,94.22,155.7273828163743,-62.59948866418563,3.11431125458154,0.31306843457648287,2.9629340384286778,0.9591436150723065
914,94.327,139.3806166499853,-59.95729799522087,2.9148435023940373,0.3144319730546034,2.771935166165129,0.9014921397471188
915,94.428,139.3806166499853,-59.95729799522087,3.72236628898678,0.3122503114896105,3.542370084299719,1.143514309155603
916,94.533,139.3806166499853,-59.95729799522087,3.9098433500073426,0.3136138499677311,3.7191404178630156,1.2061797435765336
917,94.635,139.3806166499853,-59.95729799522087,5.056371696025624,0.3138865576633552,4.8093211785717624,1.5611933031210978
918,94.734,139.3806166499853,-59.95729799522087,2.681952956226233,0.3097959422289935,2.5542807303507375,0.8176317080260118
919,94.838,139.3806166499853,-59.95729799522087,2.4241763096305395,0.30843240375087294,2.309780904331804,0.7358960212951929
920,94.937,139.3806166499853,-59.95729799522087,3.010091258178502,0.3059780344902559,2.870280945475455,0.906717528562874
921,95.046,139.3806166499853,-59.95729799522087,1.141827018557799,0.3059780344902559,1.088792349896638,0.34394790174552475
922,95.145,139.3806166499853,-59.95729799522087,1.5001226833228072,0.30843240375087294,1.4293328064995767,0.4553853239660482
923,95.248,139.3806166499853,-59.95729799522087,5.783081845424916,0.303796372925263,5.51826124137511,1.7299793359518738
924,95.352,123.46306290104985,-57.190270121907815,7.940779484926728,0.30297824983839067,7.579093817955184,2.3692437035616893
925,95.456,123.46306290104985,-57.190270121907815,10.120671103370631,0.2983422190127807,9.67359130686308,2.9748302153878194
926,95.558,123.46306290104985,-57.190270121907815,8.444258236131102,0.2945243112740431,8.080651311492765,2.451238776728652
927,95.66,123.46306290104985,-57.190270121907815,5.239514013294401,0.30515991140338355,4.997442807567294,1.5741894678221942
928,95.763,123.46306290104985,-57.190270121907815,1.5220637760599576,0.2947970189696672,1.456403675779815,0.44222898092384166
929,95.869,123.46306290104985,-57.190270121907815,1.953661762867345,0.30325095753401476,1.8645175809896426,0.5834110676619647
930,95.974,123.46306290104985,-57.190270121907815,11.834146520701783,0.3125230191852346,11.260910768555169,3.6385316456060055
931,96.071,123.46306290104985,-57.190270121907815,3.835651642211368,0.30652344988150415,3.6568656450054635,1.1573924031103444
932,96.177,123.46306290104985,-57.190270121907815,2.10221289475174,0.3196134192714616,1.9957504273108266,0.6605144107051286
933,96.283,123.46306290104985,-57.190270121907815,2.9192005969581873,0.31006864992461763,2.7799915845271155,0.8907182019244103
934,96.384,107.44654566794634,-55.03139262879267,3.579871320428863,0.31334114227210697,3.40556384864211,1.1034552748757116
935,96.484,107.44654566794634,-55.03139262879267,4.482101645697714,0.3179771730977169,4.2574129458029315,1.4013101624107922
936,96.587,107.44654566794634,-55.03139262879267,5.1326619410229,0.31061406531586583,4.887043867134952,1.5687641127727332
937,96.69,107.44654566794634,-55.03139262879267,4.927654057535728,0.3234313270101992,4.672157418595304,1.56611607699212
938,96.792,107.44654566794634,-55.03139262879267,2.9454533581034754,0.32479486548831976,2.7914538865802547,0.9399365318249049
939,96.896,107.44654566794634,-55.03139262879267,2.3086825871133088,0.3239767424014474,2.1885779129515743,0.7349435399952379
940,97.001,107.44654566794634,-55.03139262879267,4.099105756704627,0.33188526557454673,3.8754165533314597,1.3355952017035397
941,97.103,107.44654566794634,-55.03139262879267,6.707819607849678,0.3291581886183056,6.347708912957128,2.1682793749462386
942,97.207,107.44654566794634,-55.03139262879267,4.5936145650366615,0.3357031733132843,4.337193921601317,1.5132890201615645
943,97.31,91.52787996828556,-53.10844536544755,5.218975419608886,0.3427935733995113,4.915332128273508,1.754199104789413
944,97.413,91.52787996828556,-53.10844536544755,4.761446439122032,0.3490658503988659,4.474296083110314,1.6285105935460125
945,97.513,91.52787996828556,-53.10844536544755,3.8748733634849035,0.3449752349645042,3.6465806570348858,1.3103789889889992
946,97.615,91.52787996828556,-53.10844536544755,6.71809823041175,0.346884188833873,6.317945163305287,2.2839467478312203
947,97.717,91.52787996828556,-53.10844536544755,5.272560334609489,0.34606606574700066,4.959973315730142,1.7884510586936009
948,97.82,91.52787996828556,-53.10844536544755,3.734258027068796,0.35124751196385884,3.5062599638978855,1.2848439898659043
949,97.925,91.52787996828556,-53.10844536544755,6.84960145752558,0.35424729661572407,6.42429501488832,2.3760205572800985
950,98.035,91.52787996828556,-53.10844536544755,9.584077022124465,0.35124751196385884,8.998913655671066,3.2975878129006615
951,98.124,91.52787996828556,-53.10844536544755,3.4853185208290283,0.35315646583322763,3.2702244925583543,1.2054364188563829
952,98.233,91.52787996828556,-53.10844536544755,3.092822427591529,0.34306628109513543,2.9125964585857353,1.0403520740821304
953,98.336,75.77044691331685,-50.92551637953147,2.0478194909723046,0.3485204350076177,1.9247025846220678,0.6993458574662474
954,98.439,75.77044691331685,-50.92551637953147,8.45129603277709,0.35152021965948294,7.934502217901845,2.9099964240088845
955,98.544,75.77044691331685,-50.92551637953147,3.7906254253323426,0.3433389887907595,3.569388993901422,1.2760498914193745
956,98.645,75.77044691331685,-50.92551637953147,5.533525148866768,0.34961126579011415,5.19877973529962,1.8954128407761186
957,98.745,75.77044691331685,-50.92551637953147,6.651723038128077,0.34415711187763187,6.2616671980564576,2.2443135424328764
958,98.849,75.77044691331685,-50.92551637953147,7.5080718150572325,0.3387029579651496,7.081511370168891,2.4946621202530666
959,98.956,75.77044691331685,-50.92551637953147,1.4245314978280568,0.3436116964863836,1.341259177446286,0.4799102074558937
960,99.064,75.77044691331685,-50.92551637953147,3.6724390829883236,0.34170274261701483,3.460118693651521,1.2306045035280058
961,99.16,75.77044691331685,-50.92551637953147,3.646465995623408,0.3392483733563978,3.4386358740053464,1.213465114142676
962,99.262,75.77044691331685,-50.92551637953147,3.618368743865984,0.3471568965294971,3.40251064659957,1.2310620075215057
963,99.372,59.952968599274755,-48.837646569358185,4.2704145767575366,0.34415711187763187,4.0199982356616495,1.4408521238005219
964,99.475,59.952968599274755,-48.837646569358185,6.470200619851406,0.3433389887907595,6.092573200847705,2.178083527654038
965,99.575,59.952968599274755,-48.837646569358185,2.652606161189418,0.34933855809449005,2.4923869302137676,0.9079244662854125
966,99.677,59.952968599274755,-48.837646569358185,2.2683995953904352,0.3487931427032418,2.1318098586064687,0.7752570226162157
967,99.778,59.952968599274755,-48.837646569358185,6.19982279848416,0.3504293888769865,5.8230309842816945,2.1284061850829414
968,99.891,59.952968599274755,-48.837646569358185,3.2165954887413273,0.35152021965948294,3.0199017926395593,1.1075557326850127
969,99.993,59.952968599274755,-48.837646569358185,5.766990736721873,0.3507020965726106,5.415964010336516,1.9812914970229611
970,100.093,59.952968599274755,-48.837646569358185,8.129145505585512,0.35615625048509286,7.618992529978235,2.8344240118791304
971,100.201,59.952968599274755,-48.837646569358185,3.1572687215558903,0.3509748042682347,2.964795332076867,1.085511132605459
972,100.305,43.5950829423964,-46.020224624779075,3.695312934800468,0.35588354278946877,3.4637609750136282,1.287516055851844
973,100.408,43.5950829423964,-46.020224624779075,5.4810620455952925,0.34633877344262476,5.155606670102229,1.8605808262106365
974,100.51,43.5950829423964,-46.020224624779075,5.114766612000055,0.3534291735288517,4.798629720644049,1.7703079673836781
975,100.613,43.5950829423964,-46.020224624779075,3.9779055698007895,0.3537018812244758,3.7316609322609415,1.3778386730272683
976,100.716,43.5950829423964,-46.020224624779075,3.4863768239598834,0.35015668118136234,3.274819907129435,1.1959840862291449
977,100.818,43.5950829423964,-46.020224624779075,3.06056317766566,0.3487931427032418,2.876273989950433,1.0459899135352793
978,100.924,43.5950829423964,-46.020224624779075,3.5810164289352153,0.3474296042251212,3.3670542488405517,1.219272057282011
979,101.028,43.5950829423964,-46.020224624779075,3.117511701196557,0.3586106197457099,2.919192326191614,1.0941642334683794
980,101.133,43.5950829423964,-46.020224624779075,1.2628065099509478,0.3605195736150787,1.1816253075659207,0.44546819650143005
981,101.23,43.5950829423964,-46.020224624779075,3.2888603663333975,0.35942874283258225,3.0786953156663768,1.1568222259848564
982,101.347,28.830620581284165,-43.43071581586264,6.6180768223727515,0.3572470812675893,6.200231692634472,2.3143179955396116
983,101.443,28.830620581284165,-43.43071581586264,6.405098579542214,0.3553381273982205,6.004965060226048,2.228381125193369
984,101.545,28.830620581284165,-43.43071581586264,3.2901416615293835,0.3569743735719652,3.082725829093731,1.1497102311320448
985,101.644,28.830620581284165,-43.43071581586264,4.07100072535377,0.3547927120069723,3.8174527750304734,1.4142493472662658
986,101.747,28.830620581284165,-43.43071581586264,2.2907621260773747,0.35588354278946877,2.147220707784116,0.7981443167332677
987,101.85,28.830620581284165,-43.43071581586264,2.3783460790193947,0.35315646583322763,2.2315680913833145,0.8225776103850384
988,101.955,28.830620581284165,-43.43071581586264,2.9871528748370397,0.35588354278946877,2.7999749241315586,1.0407798623540259
989,102.058,28.830620581284165,-43.43071581586264,2.5695924796821723,0.35997415822383044,2.404896831085598,0.9051390741060864
990,102.166,28.830620581284165,-43.43071581586264,6.326671640369078,0.36161040439757514,5.917515070348605,2.238255891815657
991,102.256,28.830620581284165,-43.43071581586264,4.585657361395533,0.36297394287569573,4.2868790535907,1.6281650456898877
992,102.366,12.55390721745789,-41.06339374301024,3.991300639836162,0.3648828967450645,3.728535576122784,1.4242553335491837
993,102.469,12.55390721745789,-41.06339374301024,3.619440693809527,0.3637920659625681,3.3825636858102683,1.2878718288098567
994,102.575,12.55390721745789,-41.06339374301024,5.221858020352874,0.3717005891356674,4.865262758943055,1.8965809951503398
995,102.675,12.55390721745789,-41.06339374301024,4.296448039048668,0.3662464352231851,4.01149953413001,1.538615364514425
996,102.777,12.55390721745789,-41.06339374301024,5.8707375672422355,0.37333683530941203,5.466334781824563,2.141201446955491
997,102.879,12.55390721745789,-41.06339374301024,5.406882921358574,0.3768820353525255,5.02740969197234,1.989857963358592
998,102.987,12.55390721745789,-41.06339374301024,3.6445334671889413,0.36897351217942626,3.3992492514156525,1.314430949198311
999,103.092,12.55390721745789,-41.06339374301024,3.0574291815984607,0.38124535848251134,2.837911840254164,1.1375981660652656
1000,103.219,12.55390721745789,-41.06339374301024,4.568179797121555,0.3839724354387525,4.235542552649289,1.711270271911098
1001,103.282,-3.7461570780724287,-38.03409160883166,4.329517191479466,0.3798818200043908,4.020859262798618,1.6054313750773632
1002,103.402,-3.7461570780724287,-38.03409160883166,5.224874775515954,0.37960911230876665,4.852913604058769,1.9361162081249728
1003,103.503,-3.7461570780724287,-38.03409160883166,6.712667754023091,0.3752457891787809,6.245584006369524,2.4602009664420965
1004,103.606,-3.7461570780724287,-38.03409160883166,5.478515193238556,0.3782455738306461,5.091260641485667,2.0231643045004133
1005,103.714,-3.7461570780724287,-38.03409160883166,4.827182140614403,0.38288160465625604,4.4776552236443825,1.8034109672608798
1006,103.815,-3.7461570780724287,-38.03409160883166,4.639493695058071,0.377972866135022,4.312013327296868,1.7121456747887402
1007,103.915,-3.7461570780724287,-38.03409160883166,2.075689003886179,0.3798818200043908,1.9277099475179584,0.769687728299151
1008,104.017,-3.7461570780724287,-38.03409160883166,4.321551159727155,0.38097265078688725,4.011710722427495,1.6068545378158516
1009,104.124,-3.7461570780724287,-38.03409160883166,1.5318192455594455,0.3877903431774901,1.4180768982181375,0.5792478845937504
1010,104.23,-3.7461570780724287,-38.03409160883166,4.655024193116215,0.38915388165561066,4.306969957339142,1.7661426966911058
1011,104.329,-19.824943471699953,-35.391898499336094,2.6808809251524903,0.3815180661781355,2.4881268839342794,0.9981719011723208
1012,104.432,-19.824943471699953,-35.391898499336094,1.1145984580221167,0.3853359739168731,1.032867407768375,0.4189446748618694
1013,104.537,-19.824943471699953,-35.391898499336094,3.980558306139491,0.38915388165561066,3.6829336060878255,1.5102464970080272
1014,104.637,-19.824943471699953,-35.391898499336094,6.964520887895688,0.389972004742483,6.441622590943126,2.6476498246155047
1015,104.739,-19.824943471699953,-35.391898499336094,4.367795057841142,0.39733511252433407,4.027524073084428,1.6901726266943635
1016,104.843,-19.824943471699953,-35.391898499336094,3.8906736445346035,0.3902447124381071,3.5981572190765214,1.4800696048104252
1017,104.947,-19.824943471699953,-35.391898499336094,3.663968565844958,0.3877903431774901,3.3919074943627496,1.385506839097438
1018,105.054,-19.824943471699953,-35.391898499336094,2.6801721512464507,0.375518496874405,2.4934112849568932,0.9829663902528115
1019,105.162,-19.824943471699953,-35.391898499336094,6.811629889257078,0.375518496874405,6.336979073125783,2.498198946238325
1020,105.262,-19.824943471699953,-35.391898499336094,5.091837649882113,0.37742745074377376,4.73345259160071,1.8764959940872559
1021,105.369,-36.046059370040894,-32.36145042232238,4.306121313598869,0.3847905585256248,3.9912451062327916,1.6163673064632431
1022,105.47,-36.046059370040894,-32.36145042232238,4.0564187663457485,0.3817907738737596,3.764352202564818,1.5113522762769007
1023,105.572,-36.046059370040894,-32.36145042232238,5.935460413998718,0.3766093276569014,5.519485332155845,2.182881580448724
1024,105.677,-36.046059370040894,-32.36145042232238,4.734031306044273,0.37770015843939786,4.400354232147636,1.74583362272229
1025,105.778,-36.046059370040894,-32.36145042232238,2.4750591764767362,0.37715474304814967,2.3011027093587786,0.9115065814591738
1026,105.882,-36.046059370040894,-32.36145042232238,2.4713551332503925,0.3741549583962844,2.3003788895610127,0.9032459017925888
1027,105.986,-36.046059370040894,-32.36145042232238,4.389326282365484,0.3763366199612773,4.082149042968814,1.6131473596832993
1028,106.088,-36.046059370040894,-32.36145042232238,1.604115215592806,0.3706097583531709,1.4952064987478264,0.5809846392105568
1029,106.195,-36.046059370040894,-32.36145042232238,4.843358678183763,0.3700643429619227,4.515483038499467,1.7517237837517599
1030,106.312,-52.213801704347134,-30.504928584909067,3.4386069858385637,0.3749730814831567,3.199683910915581,1.2593811469470808
1031,106.387,-52.213801704347134,-30.504928584909067,3.8493205891535838,0.3741549583962844,3.5830122928529775,1.4068730956792592
1032,106.502,-52.213801704347134,-30.504928584909067,7.200238538534356,0.3703370506575468,6.712101318419437,2.6059798355066794
1033,106.606,-52.213801704347134,-30.504928584909067,4.143000837381462,0.3752457891787809,3.854720763263951,1.5184148892200966
1034,106.714,-52.213801704347134,-30.504928584909067,3.264253504389212,0.3719732968312915,3.04101759304652,1.1864075773943787
1035,106.816,-52.213801704347134,-30.504928584909067,6.7385052463532364,0.37142788144004324,6.279006919844,2.4457156530719706
1036,106.916,-52.213801704347134,-30.504928584909067,8.975318932952925,0.36324665057131983,8.389663053906796,3.189028659346686
1037,107.019,-52.213801704347134,-30.504928584909067,11.846911271575241,0.3621558197888234,11.07846385607609,4.197254491473232
1038,107.131,-52.213801704347134,-30.504928584909067,5.622195153819991,0.3687008044838021,5.244363218433169,2.0262607879496373
1039,107.235,-52.213801704347134,-30.504928584909067,1.2341359274743673,0.3648828967450645,1.1528872732444313,0.44038894476818674
1040,107.344,-68.35040945746005,-28.3964418747928,5.540707960143843,0.36760997370130566,5.170527456575006,1.991253504806796
1041,107.433,-68.35040945746005,-28.3964418747928,3.710107270400257,0.3640647736581922,3.4669363810466116,1.3210783805862047
1042,107.542,-68.35040945746005,-28.3964418747928,3.1299375050649574,0.36133769670195104,2.9278210093693873,1.1065138601515447
1043,107.646,-68.35040945746005,-28.3964418747928,7.624817877902354,0.36106498900632694,7.133178197647968,2.693625154281688
1044,107.746,-68.35040945746005,-28.3964418747928,5.8024948471198945,0.358883327441334,5.432815666761748,2.0380040190934436
1045,107.849,-68.35040945746005,-28.3964418747928,4.765624783972832,0.3602468659194546,4.4597185220703395,1.679907820542201
1046,107.954,-68.35040945746005,-28.3964418747928,6.337363379210439,0.3651556044406886,5.91952964847767,2.263038519546539
1047,108.067,-68.35040945746005,-28.3964418747928,7.058743032240597,0.35997415822383044,6.606319439330951,2.4864425713704232
1048,108.177,-68.35040945746005,-28.3964418747928,3.8207843299483017,0.3621558197888234,3.5729499555512327,1.353669646222791
1049,108.277,-68.35040945746005,-28.3964418747928,7.173053408047304,0.36570101983193687,6.698723079651484,2.5651129208757215
1050,108.384,-84.87175165861845,-25.367138295201585,7.087079452997674,0.3569743735719652,6.640298543388505,2.4765157838734453
1051,108.477,-84.87175165861845,-25.367138295201585,2.890164885706515,0.3605195736150787,2.70436677755315,1.0195358743260308
1052,108.583,-84.87175165861845,-25.367138295201585,3.9809785787076493,0.356428958180717,3.7307694554778776,1.3890823280865956
1053,108.685,-84.87175165861845,-25.367138295201585,2.543692687740634,0.358883327441334,2.381633047419933,0.8934184445725368
1054,108.787,-84.87175165861845,-25.367138295201585,6.629095640136499,0.3635193582669439,6.195892533410221,2.357079701772558
1055,108.89,-84.87175165861845,-25.367138295201585,6.1360510178101135,0.358883327441334,5.745120845416125,2.155158593870447
1056,108.993,-84.87175165861845,-25.367138295201585,3.9738240793581316,0.3618831120931993,3.71644661802821,1.4068768066299129
1057,109.106,-84.87175165861845,-25.367138295201585,3.5570124549514697,0.35452000431134817,3.3358133134722254,1.2347822246620392
1058,109.21,-84.87175165861845,-25.367138295201585,2.0331255950130998,0.3586106197457099,1.9037890484478397,0.7135733628068244
1059,109.313,-101.69443211145699,-22.371047912398353,0.9404669180525514,0.3640647736581922,0.8788260650521345,0.3348772481615408
1060,109.416,-101.69443211145699,-22.371047912398353,6.181043211306715,0.36324665057131983,5.777718903571062,2.1961920342625865
1061,109.517,-101.69443211145699,-22.371047912398353,5.210378267133434,0.3665191429188092,4.864307164842182,1.8672325759480035
1062,109.62,-101.69443211145699,-22.371047912398353,5.083358879960266,0.3635193582669439,4.751167736711342,1.8074685723696862
1063,109.722,-101.69443211145699,-22.371047912398353,1.4042153374747615,0.3635193582669439,1.312451621920006,0.4992909513689427
1064,109.825,-101.69443211145699,-22.371047912398353,6.6165237282046325,0.35915603513695815,6.194348474754343,2.3256038396948586
1065,109.928,-101.69443211145699,-22.371047912398353,2.9533787384079697,0.3643374813538163,2.7595190811830204,1.0523784552465292
1066,110.045,-101.69443211145699,-22.371047912398353,6.381408823365143,0.3635193582669439,5.964391740245289,2.2690107403483717
1067,110.146,-101.69443211145699,-22.371047912398353,5.2927835369049285,0.35615625048509286,4.960629404746511,1.84545752519426
1068,110.245,-101.69443211145699,-22.371047912398353,3.4359417503894685,0.3624285274844475,3.212738016295449,1.2181995529138194
1069,110.347,-118.40035789087415,-19.802152106072754,3.326748329773419,0.35452000431134817,3.119868572172618,1.1548482766233077
1070,110.446,-118.40035789087415,-19.802152106072754,4.565148715756224,0.3605195736150787,4.2716720359235,1.6104039289817553
1071,110.559,-118.40035789087415,-19.802152106072754,0.9062936164926492,0.3624285274844475,0.8474194754034403,0.3213228158756908
1072,110.656,-118.40035789087415,-19.802152106072754,3.675267758552764,0.356428958180717,3.444272915118901,1.282410692109125
1073,110.758,-118.40035789087415,-19.802152106072754,4.212832474726354,0.36133769670195104,3.940787766048851,1.4893452397173341
1074,110.863,-118.40035789087415,-19.802152106072754,5.747257364662667,0.3618831120931993,5.375017808862928,2.0347360443250655
1075,110.965,-118.40035789087415,-19.802152106072754,4.209228015252993,0.3586106197457099,3.941459503295886,1.4773278134081138
1076,111.066,-118.40035789087415,-19.802152106072754,4.857871657923972,0.3665191429188092,4.53521389427333,1.740905505204442
1077,111.17,-118.40035789087415,-19.802152106072754,2.2731630465233814,0.358883327441334,2.12833895378398,0.7984006098977969
