,x,y,yaw,vx,vy
85,89.2226197290868,52.806531258507796,0.3099778030692098,20.430719579273436,14.46679135985911
86,91.27569168701415,54.263210394493704,0.3137475856493804,20.69499223000225,14.719690595201225
87,93.35519091001437,55.74517945401382,0.3171445788499665,20.67031298171234,14.877353548000558
88,95.4322222081856,57.24291480881388,0.3199742763866825,20.697893386711918,15.040572602687321
89,97.5120115468568,58.75697206908261,0.3234397214821796,20.78516836720698,15.22508376571391
90,99.6005283835775,60.289480445654,0.3271412752028596,20.78372748233094,15.373224339973161
91,101.6889011318106,61.836802879651316,0.33013370205018083,20.803694689590564,15.53730618210959
92,103.77927060076966,63.40053349786227,0.3336001351861363,20.899620516234517,15.732792186698052
93,105.87923265239311,64.98381271653209,0.33727131548041905,20.91574423880961,15.88353254551444
94,107.98080707627408,66.58216597108354,0.34027372090673086,21.060878359164292,16.092447736277965
95,110.0968949121905,68.20141074471134,0.34360994968305364,21.143144280397426,16.285936362519582
96,112.22120934023026,69.84000438096331,0.3458220786042973,21.305447437209384,16.494955710366433
97,114.3617540839512,71.49949995199995,0.3483301016880143,21.268523194222077,16.626150150721227
98,116.49860640337342,73.17211496707208,0.3513202348976094,21.684942432047514,16.93620855055495
99,118.67710064657817,74.87573582212758,0.3545113482103121,21.807051989219698,17.13002726320613
100,120.86780584550014,76.5987385484482,0.3578546983512745,21.91565906628302,17.309326342780068
101,123.06937175212845,78.3396711827262,0.3598800520292058,21.970025524060127,17.48567111192373
102,125.27637430453447,80.09823829391858,0.36323314727795153,22.01289058654639,17.657991323458102
103,127.48766336318911,81.8740374262644,0.3666257754597242,21.99613087561927,17.80196209837932
104,129.69727645075102,83.66423363610234,0.3698741874467183,22.116566962008573,18.001914646697507
105,131.91893314695187,85.4744251007721,0.3729281831737831,22.151263739953926,18.16074668156663
106,134.14405952094725,87.30049976892876,0.37563377102036155,22.14628872307305,18.32154099443594
107,136.36868839325456,89.14265386837236,0.3785102837213875,22.274158270903662,18.525040791267916
108,138.60610422034492,91.00515794749916,0.38165694471811634,22.41729325988862,18.731176880712756
109,140.85783354633378,92.88827563557044,0.3855675416463835,22.561969163571785,18.927542846770844
110,143.12403046269094,94.79102992024752,0.3891008295174761,22.88985028150958,19.216111471253072
111,145.4230154908419,96.72264106737283,0.3918696455718051,23.174618770134067,19.499398151580724
112,147.7504773678553,98.68258088253091,0.3948283746148739,23.429212156554193,19.758976435156523
113,150.1033985835107,100.66847852604657,0.39789144693359685,23.414618127733462,19.91003346743689
114,152.45486039628406,102.66948187279026,0.4006937144526032,23.744247999012433,20.20308992224131
115,154.8392851961853,104.69979086501439,0.4045808683541787,23.80679544134995,20.367737292144955
116,157.2299647403203,106.7465645942289,0.40736342839245837,23.822727878558286,20.529238228944653
117,159.62223752817613,108.80948841712338,0.4104282842616676,24.022899493928236,20.76536507236245
118,162.03452747756893,110.89602492435962,0.41300642783652863,24.123939758484376,20.96165635869057
119,164.45692145341735,113.00219056022868,0.41602759865665184,24.251572645333113,21.164482413227375
120,166.89207871795065,115.12863880155143,0.41972454310431817,24.380661040117865,21.367835826947726
121,169.34014482196244,117.27542238424621,0.42238861247318726,24.57998097947369,21.599363650105253
122,171.8081429199098,119.44535874925674,0.4252362668050214,24.784255857055246,21.850852079413166
123,174.29656850561534,121.64044395719806,0.4284895231687294,24.89943311684562,22.052778306400523
124,176.7965118172999,123.85572178783812,0.4306604433750853,25.104445233442696,22.30654629188429
125,179.31695634064414,126.09637641702655,0.43381636666098444,25.280576507758017,22.547114010209892
126,181.85501399141992,128.36108781804754,0.43670981540808584,25.376929999183723,22.738364111480898
127,184.40270699133828,130.64492422919562,0.4396219686981443,25.37781981059188,22.88392528030586
128,186.95048897239747,132.9433167572262,0.4432981199680788,25.38990314312136,23.034570981301577
129,189.4994792867096,135.25677385535636,0.4463049162994238,25.394927962874462,23.196470376194778
130,192.04897208299704,137.58642089297584,0.4486229804926894,25.501176184139858,23.40454655781801
131,194.60908970141102,139.93687554875763,0.45200829089489203,25.53627469689616,23.575064589810886
