,time,GPSx,GPSy,a,omega,yaw
504,52.029,322.37633132748306,-56.07246407773346,1.4563658543029812,0.054326884,-3.4538428778129413
505,52.136,322.37633132748306,-56.07246407773346,1.103946847866605,0.027696058,-3.4464798572975526
506,52.237,322.37633132748306,-56.07246407773346,2.160427804148794,0.033022225,-3.415118559567242
507,52.344,328.9568470865488,-58.369921940378845,0.7403775646358581,0.07243585,-3.4113004772955797
508,52.445,328.9568470865488,-58.369921940378845,1.5544680443802543,-0.027696058,-3.416209390349738
509,52.549,328.9568470865488,-58.369921940378845,0.8644380746645863,0.019174194,-3.4077553645189282
510,52.651,328.9568470865488,-58.369921940378845,1.113667528656471,0.058587816,-3.4063919133072704
511,52.754,328.9568470865488,-58.369921940378845,1.789987074831056,-0.052196417,-3.410209646513083
512,52.856,328.9568470865488,-58.369921940378845,3.5855209536657995,0.015978495,-3.4055737029539355
513,52.958,328.9568470865488,-58.369921940378845,5.557541870603097,0.17256775,-3.4077553645189282
514,53.063,328.9568470865488,-58.369921940378845,9.209715464042926,0.43674555,-3.413209518431411
515,53.166,328.9568470865488,-58.369921940378845,8.132095570658478,0.005326165,-3.421390749300134
516,53.273,328.9568470865488,-58.369921940378845,2.7382962392894314,-0.19493765,-3.413754933822659
517,53.383,334.7856851425022,-58.65624518878758,5.21073468095995,0.4612459,-3.400937759394788
518,53.481,334.7856851425022,-58.65624518878758,7.743407219841737,0.877752,-3.415936595387652
519,53.583,334.7856851425022,-58.65624518878758,8.914824261404052,0.64233553,-3.4183910519147314
520,53.684,334.7856851425022,-58.65624518878758,7.5540747656616185,-0.014913263,-3.416754631208062
521,53.787,334.7856851425022,-58.65624518878758,9.483325978158353,-0.06710968,-3.4347535136521783
522,53.896,334.7856851425022,-58.65624518878758,4.5670790419561955,0.5422036,-3.412391308078076
523,53.994,334.7856851425022,-58.65624518878758,10.8556584108194,0.15339355,-3.425208657038872
524,54.099,334.7856851425022,-58.65624518878758,7.158701896727272,-0.08841434,-3.4298446005980194
525,54.199,334.7856851425022,-58.65624518878758,6.807516170371037,0.35578784,-3.4192090877351413
526,54.31,340.39102139510214,-59.40641208807938,8.75694051644781,0.07882725,-3.4290265647776095
527,54.413,340.39102139510214,-59.40641208807938,4.840397385727767,-0.6327484,-3.4181182569526447
528,54.52,340.39102139510214,-59.40641208807938,10.721541114274292,-0.0969362,-3.4134821388605725
529,54.618,340.39102139510214,-59.40641208807938,11.463746183068523,-0.09480574,-3.4113004772955797
530,54.716,340.39102139510214,-59.40641208807938,9.037038597372606,0.106523305,-3.4189362927730547
531,54.825,340.39102139510214,-59.40641208807938,15.566048890168693,1.0002538,-3.404482872171439
532,54.924,340.39102139510214,-59.40641208807938,1.559787216835651,0.26204732,-3.416209390349738
533,55.027,340.39102139510214,-59.40641208807938,6.5653748480647085,-0.141676,-3.4254812774680334
534,55.133,340.39102139510214,-59.40641208807938,2.104167014589856,-0.5517907,-3.4464798572975526
535,55.238,340.39102139510214,-59.40641208807938,8.311413992391666,-0.5081161,-3.436389585292998
536,55.344,345.54935404099524,-60.09244256140664,4.794997840626414,-0.15658925,-3.43502613408134
537,55.444,345.54935404099524,-60.09244256140664,2.4189087755699306,0.013848029,-3.451115975389625
538,55.546,345.54935404099524,-60.09244256140664,3.2516388864855585,0.046870254,-3.442934569987977
539,55.645,345.54935404099524,-60.09244256140664,3.25918343558868,0.0117175635,-3.4571153701604307
540,55.747,345.54935404099524,-60.09244256140664,2.462490034120821,-0.15339355,-3.454115672775028
541,55.855,345.54935404099524,-60.09244256140664,1.9287710344948312,-0.1288932,-3.4486615188625453
542,55.952,345.54935404099524,-60.09244256140664,2.0245392439742607,0.029826526,-3.451115975389625
543,56.058,345.54935404099524,-60.09244256140664,2.07585957895824,0.001065233,-3.4456618214771426
544,56.158,345.54935404099524,-60.09244256140664,2.634394411818754,0.08947957,-3.4486615188625453
545,56.262,345.54935404099524,-60.09244256140664,0.4557954006416956,-0.054326884,-3.436116964863836
546,56.364,352.52461178973317,-61.658057948574424,1.175579098951395,-0.047935486,-3.436116964863836
547,56.467,352.52461178973317,-61.658057948574424,1.5388851846043097,0.039413624,-3.42657210825053
548,56.57,352.52461178973317,-61.658057948574424,1.8903429412470638,0.013848029,-3.420845333908886
549,56.672,352.52461178973317,-61.658057948574424,1.4628147655364057,0.017043728,-3.4200271235555513
550,56.779,352.52461178973317,-61.658057948574424,1.7174709212668755,0.034087457,-3.4268449032126163
551,56.871,352.52461178973317,-61.658057948574424,2.392550404268917,0.06284875,-3.42575407243012
552,56.986,352.52461178973317,-61.658057948574424,0.9606057783466526,0.055392116,-3.4336626828696817
553,57.086,352.52461178973317,-61.658057948574424,0.6103585885889264,0.015978495,-3.4301173955601056
554,57.186,352.52461178973317,-61.658057948574424,0.4925797902010793,-0.050065953,-3.436116964863836
555,57.292,359.10179170034826,-62.97170882741921,2.0457628602088573,-0.001065233,-3.4254812774680334
556,57.392,359.10179170034826,-62.97170882741921,1.7669818765399212,0.06497922,-3.4238452058272135
557,57.495,359.10179170034826,-62.97170882741921,0.9691262887188179,-0.019174194,-3.4192090877351413
558,57.602,359.10179170034826,-62.97170882741921,2.3980278806636504,-0.008521864,-3.439116836782164
559,57.707,359.10179170034826,-62.97170882741921,1.7660108963952685,0.07030538,-3.4486615188625453
560,57.811,359.10179170034826,-62.97170882741921,1.7080585628994462,0.006391398,-3.4372077956463327
561,57.91,359.10179170034826,-62.97170882741921,0.7416873232104042,-0.044739787,-3.4148457646051553
562,58.015,359.10179170034826,-62.97170882741921,2.653388044167504,0.053261653,-3.4290265647776095
563,58.117,359.10179170034826,-62.97170882741921,0.7026693451867265,-0.053261653,-3.4238452058272135
564,58.222,359.10179170034826,-62.97170882741921,2.4131211236709875,-0.08628388,-3.4262994878213684
565,58.325,365.7912784870714,-63.89252422610298,2.678066212449382,-0.015978495,-3.4402076675646605
566,58.425,365.7912784870714,-63.89252422610298,2.552408155283234,-0.034087457,-3.4336626828696817
567,58.529,365.7912784870714,-63.89252422610298,1.5822214319274028,0.06391398,-3.434207923728005
568,58.636,365.7912784870714,-63.89252422610298,1.1506254448477655,-0.033022225,-3.436935175217171
569,58.74,365.7912784870714,-63.89252422610298,2.4189937980329694,0.006391398,-3.4178454619905585
570,58.84,365.7912784870714,-63.89252422610298,0.5997158003935903,0.07030538,-3.4036646618181043
571,58.951,365.7912784870714,-63.89252422610298,1.3555463364838747,-0.08095771,-3.4025738310356077
572,59.047,365.7912784870714,-63.89252422610298,1.5238701102294359,0.038348388,-3.4028466259976944
573,59.152,365.7912784870714,-63.89252422610298,3.2056895731833444,-0.003195699,-3.409391610692673
574,59.251,365.7912784870714,-63.89252422610298,1.9710497861266634,-0.028761292,-3.4238452058272135
575,59.355,373.459280628711,-65.60244627064094,3.5797765807435873,-0.005326165,-3.415118559567242
576,59.457,373.459280628711,-65.60244627064094,1.1942111719185848,0.022369893,-3.415936595387652
577,59.56,373.459280628711,-65.60244627064094,1.2720628559086729,-0.038348388,-3.414300349213907
578,59.668,373.459280628711,-65.60244627064094,0.6817175477226176,-0.009587097,-3.4164820107789002
579,59.771,373.459280628711,-65.60244627064094,1.7379728307357944,0.019174194,-3.4178454619905585
580,59.882,373.459280628711,-65.60244627064094,3.216448980333257,0.030891757,-3.4173002211322347
581,59.969,373.459280628711,-65.60244627064094,2.026484314468784,0.037283156,-3.4200271235555513
582,60.082,373.459280628711,-65.60244627064094,2.2752925666690524,-0.020239428,-3.4200271235555513
583,60.187,373.459280628711,-65.60244627064094,1.7763581741495376,0.109719,-3.410209646513083
584,60.293,382.97534245066345,-67.07414733688347,0.7973614979767937,-0.060718283,-3.408846195301425
585,60.39,382.97534245066345,-67.07414733688347,2.5383999884460207,-0.1256975,-3.4091188157305865
586,60.492,382.97534245066345,-67.07414733688347,3.2555909471141256,-0.1033276,-3.4063919133072704
587,60.594,382.97534245066345,-67.07414733688347,3.119592456859184,-0.024500359,-3.404482872171439
588,60.696,382.97534245066345,-67.07414733688347,1.1387798856089064,-0.050065953,-3.409391610692673
589,60.8,382.97534245066345,-67.07414733688347,1.4276914913891985,-0.1288932,-3.4083007799101765
590,60.916,382.97534245066345,-67.07414733688347,2.018606697582045,0.111849464,-3.410755236437256
591,60.995,382.97534245066345,-67.07414733688347,2.286827085696495,-0.14700216,-3.40966440565476
592,61.109,382.97534245066345,-67.07414733688347,2.5162737864905234,-0.057522584,-3.411573272257666
593,61.212,382.97534245066345,-67.07414733688347,0.6682992797421112,-0.121436566,-3.4121186876489142
594,61.312,391.6552184242755,-67.9606038169004,1.4113892542531168,0.01065233,-3.416209390349738
595,61.416,391.6552184242755,-67.9606038169004,1.0690264900719018,-0.039413624,-3.4178454619905585
596,61.525,391.6552184242755,-67.9606038169004,1.0492185590430645,-0.014913263,-3.4175728415613964
597,61.626,391.6552184242755,-67.9606038169004,1.3343733772409614,-0.039413624,-3.4216635442622207
598,61.725,391.6552184242755,-67.9606038169004,0.8151899855315262,-0.121436566,-3.4219361646913824
599,61.828,391.6552184242755,-67.9606038169004,2.5338977921810995,-0.13848029,-3.424117826256375
600,61.93,391.6552184242755,-67.9606038169004,1.3164951189483003,-0.15978496,-3.427935733995113
601,62.045,391.6552184242755,-67.9606038169004,3.7123163958427963,-0.06391398,-3.4418437392054804
602,62.136,391.6552184242755,-67.9606038169004,1.2181936329467087,-0.083088174,-3.4459344419063043
603,62.237,391.6552184242755,-67.9606038169004,0.8171637838193666,-0.047935486,-3.4451162315529698
604,62.34,400.2528101541102,-68.92723074555397,1.6075665201011287,-0.05965305,-3.4516612162479485
605,62.444,400.2528101541102,-68.92723074555397,0.8775461127505578,-0.19919857,-3.455206503557524
606,62.548,400.2528101541102,-68.92723074555397,2.927585616843516,0.060718283,-3.4562973343400207
607,62.658,400.2528101541102,-68.92723074555397,1.0595465639293784,-0.04580502,-3.4598426216495968
608,62.757,400.2528101541102,-68.92723074555397,0.9257693866815383,0.012782796,-3.448388723900459
609,62.857,400.2528101541102,-68.92723074555397,2.718542778490934,-0.029826526,-3.4508431804275386
610,62.959,400.2528101541102,-68.92723074555397,2.2117178426542683,-0.083088174,-3.4481161034712975
611,63.063,400.2528101541102,-68.92723074555397,1.2440600090620626,0.046870254,-3.4423893291296532
612,63.168,400.2528101541102,-68.92723074555397,1.3491262201048206,0.018108962,-3.4576609600846036
613,63.275,400.2528101541102,-68.92723074555397,2.1653420645195456,0.03195699,-3.466932847202899
614,63.374,408.41118192113936,-69.81254187016748,1.6493452336443086,0.014913263,-3.4614786932904167
615,63.474,408.41118192113936,-69.81254187016748,2.9107164864406583,-0.08628388,-3.4508431804275386
616,63.576,408.41118192113936,-69.81254187016748,2.657575790317403,0.06710968,-3.4530248419925313
617,63.687,408.41118192113936,-69.81254187016748,2.4442831326493706,0.043674555,-3.4693873037299783
618,63.79,408.41118192113936,-69.81254187016748,0.5892169418055918,0.047935486,-3.472932591039554
619,63.892,408.41118192113936,-69.81254187016748,1.6126991976298988,-0.029826526,-3.4712961703328844
620,63.995,408.41118192113936,-69.81254187016748,2.2373153000210437,0.004260932,-3.4753868730337087
621,64.098,408.41118192113936,-69.81254187016748,2.5681378419788805,0.08628388,-3.482477273119936
622,64.2,408.41118192113936,-69.81254187016748,1.9916616449199396,0.061783515,-3.482477273119936
623,64.306,415.95019794628024,-71.34608849626966,1.4460038441404737,0.018108962,-3.487113391212008
624,64.406,415.95019794628024,-71.34608849626966,2.4801088428935527,-0.13421936,-3.489295052777001
625,64.511,415.95019794628024,-71.34608849626966,3.075030874266614,-0.1576545,-3.4980216990369724
626,64.611,415.95019794628024,-71.34608849626966,2.878477049394408,-0.18748102,-3.4982943194661344
627,64.714,415.95019794628024,-71.34608849626966,2.1390653914006243,-0.10119714,-3.504293888769865
628,64.827,415.95019794628024,-71.34608849626966,2.4447859518876003,-0.251395,-3.5130205350298365
629,64.929,415.95019794628024,-71.34608849626966,2.1975257803688697,-0.21091613,-3.5258377094577074
630,65.035,415.95019794628024,-71.34608849626966,2.1263439349042055,-0.141676,-3.4672056421649855
631,65.13,415.95019794628024,-71.34608849626966,1.450778876334656,-0.11504517,-3.456842749731269
632,65.239,415.95019794628024,-71.34608849626966,3.336341050721248,-0.24393836,-3.4696600986920645
633,65.348,422.86207458749413,-73.193445145851,3.404110240941398,-0.2098509,-3.5100208376444337
634,65.447,422.86207458749413,-73.193445145851,1.879929840452822,-0.09161004,-3.5299284121585317
635,65.55,422.86207458749413,-73.193445145851,2.3156955071530647,-0.18002439,-3.550108781634716
636,65.65,422.86207458749413,-73.193445145851,1.8402812455615702,-0.27589536,-3.56347154598676
637,65.75,422.86207458749413,-73.193445145851,3.117777544793203,-0.17789392,-3.584469951283354
638,65.855,422.86207458749413,-73.193445145851,3.6979980954579506,-0.19706811,-3.6019232438032978
639,65.957,422.86207458749413,-73.193445145851,4.431986618484417,-0.040478855,-3.6305574645773673
640,66.063,422.86207458749413,-73.193445145851,5.10948540514371,-0.1576545,-3.653737705971879
641,66.164,422.86207458749413,-73.193445145851,3.721309528624563,-0.25991687,-3.6801904397138805
642,66.267,422.86207458749413,-73.193445145851,3.554562785187441,-0.3866796,-3.7069156193521193
643,66.376,427.9292273931205,-76.45065643126145,5.548971588119898,-0.23648173,-3.7401861327511856
644,66.476,427.9292273931205,-76.45065643126145,2.802446383214419,-0.44739786,-3.783819364051044
645,66.577,427.9292273931205,-76.45065643126145,3.614021846585787,-0.42183226,-3.815453456743441
646,66.676,427.9292273931205,-76.45065643126145,2.923372956827534,-0.59866095,-3.8612683496082925
647,66.778,427.9292273931205,-76.45065643126145,4.015179746394255,-0.60505235,-3.8945385139415096
648,66.881,427.9292273931205,-76.45065643126145,3.854495278271987,-0.5581821,-3.944171489078023
649,66.994,427.9292273931205,-76.45065643126145,4.143568638796863,-0.34300503,-3.9998038589853424
650,67.098,427.9292273931205,-76.45065643126145,5.4061251457619335,-0.42715845,-4.0415280491493695
651,67.197,427.9292273931205,-76.45065643126145,5.094890767117189,-0.580552,-4.040709838796035
652,67.302,431.08716331236064,-79.5933381090872,4.97070866034093,-0.5794868,-4.072889521412605
653,67.408,431.08716331236064,-79.5933381090872,4.288516511208196,-0.37176633,-4.123067737407442
654,67.509,431.08716331236064,-79.5933381090872,2.781669300925437,-0.5187685,-4.163701096788972
655,67.612,431.08716331236064,-79.5933381090872,3.3874986867903565,-0.48255056,-4.231605225732914
656,67.712,431.08716331236064,-79.5933381090872,2.2265729309009052,-0.5762911,-4.295146206079796
657,67.814,431.08716331236064,-79.5933381090872,6.49631561947424,-0.46550682,-4.341506514335895
658,67.923,431.08716331236064,-79.5933381090872,5.078909797902361,-0.37815773,-4.402593038155696
659,68.023,431.08716331236064,-79.5933381090872,5.065157386122419,-0.6103785,-4.4661338439696525
660,68.13,431.08716331236064,-79.5933381090872,4.6512441666957125,-0.27696058,-4.514403193361583
661,68.222,431.08716331236064,-79.5933381090872,4.326344969045245,-0.51344234,-4.579580245349284
662,68.329,433.89594715833664,-84.86855294718407,4.4036550903153575,-0.6071828,-4.63139488205079
663,68.433,433.89594715833664,-84.86855294718407,4.385597301506963,-0.5251599,-4.698480800641398
664,68.537,433.89594715833664,-84.86855294718407,4.998928388364139,-0.5645735,-4.768566765683257
665,68.649,433.89594715833664,-84.86855294718407,4.162824117880618,-0.5091814,-4.819290397069342
666,68.746,433.89594715833664,-84.86855294718407,4.311466659366602,-0.49533334,-4.886103695230788
667,68.852,433.89594715833664,-84.86855294718407,2.980003620700547,-0.5613778,-4.938736367752704
668,68.953,433.89594715833664,-84.86855294718407,4.246653781843934,-0.5187685,-5.008822332794564
669,69.057,433.89594715833664,-84.86855294718407,3.80479110075511,-0.45378926,-5.03336585086781
670,69.157,433.89594715833664,-84.86855294718407,3.9401845268071676,-0.51983374,-5.049183071746933
671,69.267,433.89594715833664,-84.86855294718407,6.163933025790759,-0.82875127,-5.124995636597512
672,69.372,432.09570129588246,-88.63198173907585,4.544604745578473,-0.46018067,-5.185264124596904
673,69.47,432.09570129588246,-88.63198173907585,2.8948215538583124,-0.5006595,-5.23789679711882
674,69.572,432.09570129588246,-88.63198173907585,2.310906511979671,-0.6540531,-5.282893479630336
675,69.678,432.09570129588246,-88.63198173907585,1.7424920604453524,-0.5613778,-5.32161797240896
676,69.784,432.09570129588246,-88.63198173907585,2.7050991860993525,-0.64659643,-5.378886588490024
677,69.887,432.09570129588246,-88.63198173907585,4.063881971003248,-0.5677692,-5.420883573616138
678,69.989,432.09570129588246,-88.63198173907585,5.817174037809101,-0.5294208,-5.485788005174677
679,70.095,432.09570129588246,-88.63198173907585,2.9181202486205478,-0.5049205,-5.541420375081996
680,70.196,432.09570129588246,-88.63198173907585,3.531461195749121,-0.46870252,-5.579599452469372
681,70.299,429.4959639105946,-91.87544763390906,2.457970373365178,-0.40478855,-5.633595576202947
682,70.401,429.4959639105946,-91.87544763390906,2.829059099059856,-0.4900072,-5.680228504888208
683,70.504,429.4959639105946,-91.87544763390906,2.5498677985160816,-0.3813534,-5.744042280197175
684,70.615,429.4959639105946,-91.87544763390906,3.8859216983730183,-0.329157,-5.8018563116694875
685,70.713,429.4959639105946,-91.87544763390906,2.6680730021482546,-0.25246024,-5.838671763312281
686,70.815,429.4959639105946,-91.87544763390906,2.724895634370735,-0.30785236,-5.8814869587917284
687,70.919,429.4959639105946,-91.87544763390906,3.127677815410493,-0.32276562,-5.914484502695784
688,71.021,429.4959639105946,-91.87544763390906,3.205056643805449,-0.23967743,-5.955663452001488
689,71.127,429.4959639105946,-91.87544763390906,2.4956441181382973,-0.13315412,-5.9856611239872155
690,71.227,429.4959639105946,-91.87544763390906,2.8856749589809745,-0.2897434,-6.03038518606957
691,71.336,428.5196724552661,-92.52368264878169,2.1699876738981976,-0.15552402,-6.068019022598623
692,71.434,428.5196724552661,-92.52368264878169,3.0012884660167027,-0.20878567,-6.093380751025203
693,71.542,428.5196724552661,-92.52368264878169,3.720336711938192,-0.16085018,-6.11819723859346
694,71.646,428.5196724552661,-92.52368264878169,1.9540411682715593,-0.12463226,-6.1672846238058
695,71.746,428.5196724552661,-92.52368264878169,2.002474925863266,-0.2226337,-6.190192070238226
696,71.849,428.5196724552661,-92.52368264878169,3.2871818919212568,-0.22795987,-6.206554531975673
697,71.951,428.5196724552661,-92.52368264878169,2.9196662345299487,-0.13634983,-6.226189486060609
698,72.052,428.5196724552661,-92.52368264878169,2.6515933473347326,-0.058587816,-6.252096629878437
699,72.154,428.5196724552661,-92.52368264878169,2.720822337037023,-0.18322007,-6.272276999354622
700,72.256,428.5196724552661,-92.52368264878169,3.3490511266834027,-0.17576344,-0.015544338650574498
701,72.369,424.5055356025696,-93.84191316994838,1.770218501366173,-0.14380646,-0.037088246604879506
702,72.466,424.5055356025696,-93.84191316994838,3.5882582743140383,0.012782796,-0.05999569303730508
703,72.565,424.5055356025696,-93.84191316994838,0.8084892931663122,-0.083088174,-0.07390378551413489
704,72.668,424.5055356025696,-93.84191316994838,3.2860364336530052,-0.08202294,-0.09244790881657464
705,72.772,424.5055356025696,-93.84191316994838,2.6421337372747127,-0.0074566314,-0.10771953977152503
706,72.874,424.5055356025696,-93.84191316994838,3.0071738157027346,-0.033022225,-0.12053680146585838
707,72.979,424.5055356025696,-93.84191316994838,2.3237363889415166,0.020239428,-0.13199052468207118
708,73.082,424.5055356025696,-93.84191316994838,3.2490152363630243,0.06391398,-0.16498815585258897
709,73.185,424.5055356025696,-93.84191316994838,1.8144417807973896,0.07776201,-0.17316938672131238
710,73.29,420.01103666983545,-95.05363152339123,1.4655277015553816,0.024500359,-0.18080520219878757
711,73.388,420.01103666983545,-95.05363152339123,2.3492403366628563,0.009587097,-0.18762289458939044
712,73.494,420.01103666983545,-95.05363152339123,2.252439135360887,-0.02130466,-0.2244384334986458
713,73.597,420.01103666983545,-95.05363152339123,2.599403974688607,0.041544087,-0.22580197197676638
714,73.699,420.01103666983545,-95.05363152339123,2.8634168922252656,0.09587097,-0.22471114119426994
715,73.809,420.01103666983545,-95.05363152339123,2.182616659061725,0.090544805,-0.2222567719336529
716,73.909,420.01103666983545,-95.05363152339123,1.2545922782907506,-0.15978496,-0.22362031041177347
717,74.01,420.01103666983545,-95.05363152339123,2.827306576688822,0.08947957,-0.23671027980173096
718,74.112,420.01103666983545,-95.05363152339123,1.8247767976845701,0.1161104,-0.26043584932102887
719,74.212,420.01103666983545,-95.05363152339123,2.540950231104244,0.003195699,-0.2585268954516601
720,74.32,413.7485383991152,-97.01551565830596,3.2105137630773997,0.0117175635,-0.26452646475539054
721,74.413,413.7485383991152,-97.01551565830596,1.5528340293056457,-0.08521864,-0.26561729553788704
722,74.523,413.7485383991152,-97.01551565830596,4.217240726136057,-0.1225018,-0.2912518189265537
723,74.625,413.7485383991152,-97.01551565830596,2.7604085371970104,0.08947957,-0.2912518189265537
724,74.724,413.7485383991152,-97.01551565830596,4.376498259366594,0.09587097,-0.28770661888344023
725,74.825,413.7485383991152,-97.01551565830596,4.378721774133594,-0.12782796,-0.29370618818717076
726,74.925,413.7485383991152,-97.01551565830596,4.353783849113827,0.10865377,-0.29343348049154666
727,75.028,413.7485383991152,-97.01551565830596,2.5274390455226436,0.054326884,-0.28934286505718493
728,75.134,413.7485383991152,-97.01551565830596,2.312458440317365,0.12782796,-0.2907064035353055
729,75.236,413.7485383991152,-97.01551565830596,3.0482884720533017,0.1161104,-0.29316077279592256
730,75.342,398.97295654565096,-96.86433720123023,1.1389382324284605,0.069240145,-0.2907064035353055
731,75.437,398.97295654565096,-96.86433720123023,2.021308571666694,0.09587097,-0.2912518189265537
732,75.545,398.97295654565096,-96.86433720123023,3.5078877847341143,0.16191542,-0.29152452662217787
733,75.646,398.97295654565096,-96.86433720123023,1.1920538469691875,0.13954553,-0.28907015736156083
734,75.748,398.97295654565096,-96.86433720123023,1.82167734363886,-0.030891757,-0.2882520342746885
735,75.851,398.97295654565096,-96.86433720123023,2.0136476694439254,-0.1161104,-0.28361600344907856
736,75.953,398.97295654565096,-96.86433720123023,3.0833297139513136,0.040478855,-0.28688849579656794
737,76.056,398.97295654565096,-96.86433720123023,2.392741740193715,0.009587097,-0.2866157881009438
738,76.162,398.97295654565096,-96.86433720123023,2.332829020969305,-0.0117175635,-0.2896155727528091
739,76.268,398.97295654565096,-96.86433720123023,2.903655212373325,0.053261653,-0.2898882804484332
740,76.37,388.6006937902421,-94.13396249478683,1.2162236900701644,-0.15658925,-0.28907015736156083
741,76.472,388.6006937902421,-94.13396249478683,0.7140711148659409,-0.10013191,-0.2800708034059651
742,76.578,388.6006937902421,-94.13396249478683,2.6743976322721816,0.18854624,-0.28907015736156083
743,76.691,388.6006937902421,-94.13396249478683,6.079823099496007,0.057522584,-0.2912518189265537
744,76.79,388.6006937902421,-94.13396249478683,2.8653268340917797,0.23754697,-0.2901609881440573
745,76.888,388.6006937902421,-94.13396249478683,4.262636446680226,0.14380646,-0.2909791112309296
746,76.989,388.6006937902421,-94.13396249478683,3.0548766428079115,-0.16085018,-0.29370618818717076
747,77.091,388.6006937902421,-94.13396249478683,7.571833905068492,-0.18108961,-0.2939788958827949
748,77.193,388.6006937902421,-94.13396249478683,7.490886717555683,0.1161104,-0.29343348049154666
749,77.295,378.3752083349973,-92.65997234196402,4.559112434139672,0.24606884,-0.29343348049154666
750,77.399,378.3752083349973,-92.65997234196402,2.6108468214740217,0.3163742,-0.2961605574477878
751,77.505,378.3752083349973,-92.65997234196402,7.255110216875344,0.47296345,-0.29506972666529135
752,77.604,378.3752083349973,-92.65997234196402,9.213399900459615,0.548595,-0.29506972666529135
753,77.704,378.3752083349973,-92.65997234196402,9.409176979737866,0.050065953,-0.2945243112740431
754,77.807,378.3752083349973,-92.65997234196402,5.089018897108421,-0.5123771,-0.2863430804053197
755,77.918,378.3752083349973,-92.65997234196402,9.656612311755042,0.16617635,-0.27598018797160334
756,78.023,378.3752083349973,-92.65997234196402,5.645764929988695,0.15339355,-0.27434394179785865
757,78.122,378.3752083349973,-92.65997234196402,5.4364199116865315,0.07456631,-0.27216228023286576
758,78.22,378.3752083349973,-92.65997234196402,3.3103878390204144,0.10758854,-0.2579814800604118
759,78.323,366.7653460446745,-91.06114532286301,3.410176562862951,-0.08947957,-0.26261751088602175
760,78.425,366.7653460446745,-91.06114532286301,0.9441274799928853,-0.2066552,-0.25280003384355365
761,78.527,366.7653460446745,-91.06114532286301,2.5803453696072554,-0.16511112,-0.24789129532231963
762,78.634,366.7653460446745,-91.06114532286301,3.473579979316924,0.013848029,-0.24789129532231963
763,78.738,366.7653460446745,-91.06114532286301,2.311978993488804,-0.24606884,-0.2399827721492203
764,78.85,366.7653460446745,-91.06114532286301,1.201651456877746,0.25246024,-0.24298255680108558
765,78.948,366.7653460446745,-91.06114532286301,3.7390907545746814,0.006391398,-0.2353467413236104
766,79.046,366.7653460446745,-91.06114532286301,0.6438973852315085,-0.030891757,-0.2263473873680146
767,79.155,366.7653460446745,-91.06114532286301,0.7291499670441514,-0.008521864,-0.2203478180642841
768,79.257,366.7653460446745,-91.06114532286301,0.4803368564070894,-0.2322208,-0.22171135654240468
769,79.359,355.085430951789,-88.62167411367409,1.5535362612921335,-0.15339355,-0.22171135654240468
770,79.459,355.085430951789,-88.62167411367409,1.4780074436504367,-0.09480574,-0.22552926428114228
771,79.567,355.085430951789,-88.62167411367409,1.4987749005725912,0.02130466,-0.22771092584613517
772,79.67,355.085430951789,-88.62167411367409,8.133190288120794,-0.004260932,-0.23398320284548982
773,79.771,355.085430951789,-88.62167411367409,4.547001179806467,-0.36644015,-0.2353467413236104
774,79.872,355.085430951789,-88.62167411367409,7.267670726889829,-0.1225018,-0.2399827721492203
775,79.975,355.085430951789,-88.62167411367409,4.242641881413963,0.07137061,-0.2451642183660785
776,80.081,355.085430951789,-88.62167411367409,5.36619344703564,-0.29933047,-0.25634523388666713
777,80.187,355.085430951789,-88.62167411367409,7.210473729724118,-0.43354985,-0.26043584932102887
778,80.295,344.30397086218,-86.34826999111101,7.635292548609239,-0.24393836,-0.2612539724079012
779,80.391,344.30397086218,-86.34826999111101,9.411761792050807,-0.73394555,-0.26807166479850403
780,80.493,344.30397086218,-86.34826999111101,8.867267196922628,-0.2450036,-0.26234480319039766
781,80.595,344.30397086218,-86.34826999111101,1.2353053780752463,-0.42076704,-0.27543477258035515
782,80.706,344.30397086218,-86.34826999111101,10.976653907273636,-0.06497922,-0.2806162187972133
783,80.804,344.30397086218,-86.34826999111101,0.5062862288290232,-0.36963585,-0.28334329575345446
784,80.909,344.30397086218,-86.34826999111101,0.8431157835153331,-0.07030538,-0.2811616341884615
785,81.014,344.30397086218,-86.34826999111101,1.0286809554019316,-0.39094052,-0.275162064884731
786,81.123,344.30397086218,-86.34826999111101,2.4611937954879135,-0.17895915,-0.2792526803190927
787,81.225,344.30397086218,-86.34826999111101,2.1999412232216686,-0.1225018,-0.2767983110584757
788,81.331,331.36644114740193,-86.58763597672805,1.9295246015395207,0.10226237,-0.2691624955810005
789,81.431,331.36644114740193,-86.58763597672805,3.384970866481649,-0.16404589,-0.2732531110153622
790,81.532,331.36644114740193,-86.58763597672805,5.58601239026893,-0.16298065,-0.26807166479850403
791,81.64,331.36644114740193,-86.58763597672805,2.578550233124504,-0.27589536,-0.26807166479850403
792,81.74,331.36644114740193,-86.58763597672805,4.358621528759376,-0.27589536,-0.26752624940725583
793,81.841,331.36644114740193,-86.58763597672805,7.245868598273754,-0.13315412,-0.25743606466916363
794,81.944,331.36644114740193,-86.58763597672805,5.783985087934019,0.12356703,-0.2634356339728941
795,82.048,331.36644114740193,-86.58763597672805,5.235511423284741,-0.21198137,-0.2598904339297806
796,82.151,331.36644114740193,-86.58763597672805,4.626681129274663,-0.01065233,-0.2582541877560359
