timestamp,orientation.x,orientation.y,orientation.z,ak0991x_magnetometer.x,ak0991x_magnetometer.y,ak0991x_magnetometer.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,icm4x6xx_accelerometer.x,icm4x6xx_accelerometer.y,icm4x6xx_accelerometer.z,icm4x6xx_gyroscope.x,icm4x6xx_gyroscope.y,icm4x6xx_gyroscope.z,GPS.lat,GPS.long,GPS.alt
1644645508082,65.546875,-178.71875,-88.1875,23.268751,-26.343752,-20.400002,0.43243313,-3.5658224,2.2661781,-10.147824,-0.91458505,4.8853683,0.28015628,0.26803926,-0.14314069,13.86778975,100.49041331,-18.509796142578125
1644645508188,65.765625,-178.76562,-88.328125,30.056252,-21.46875,-21.300001,0.788291,-1.4668007,2.3240411,-13.180679,2.3145945,0.94690675,0.30039573,0.19773388,-0.217707,13.86784621,100.49030822,-18.5499267578125
1644645508288,65.53125,-178.78125,-88.0,33.80625,-21.225,-18.65625,4.699214,-3.0692146,3.3883574,-6.3967085,0.42197806,2.4947581,0.3067871,0.16364643,-0.17829338,13.86784621,100.49030822,-18.5499267578125
1644645508389,65.25,-178.60938,-88.234375,37.0875,-20.212502,-18.0,3.7688713,-3.2392335,1.736634,-5.9082913,-0.79966336,0.41060558,0.21517707,0.0177095,-0.18042384,13.86784621,100.49030822,-18.5499267578125
1644645508490,65.53125,-178.73438,-88.140625,40.612503,-20.23125,-14.475,3.1870356,-0.8543606,0.46367913,-7.565677,-0.6751649,-2.5983074,0.08521864,-0.011051793,-0.054726347,13.86784621,100.49030822,-18.5499267578125
1644645508594,65.53125,-178.76562,-88.1875,43.59375,-20.362501,-15.075001,-0.3560419,0.9141624,0.15854788,-11.801021,0.02932897,0.35314476,-0.06817491,0.04540556,0.05712312,13.86784621,100.49030822,-18.5499267578125
1644645508696,65.46875,-178.79688,-88.359375,46.612503,-19.63125,-11.043751,-2.2416182,-0.6222957,0.64711785,-11.426927,0.4794389,2.4181437,0.003195699,0.044340324,0.02516613,13.86784621,100.49030822,-18.5499267578125
1644645508806,65.703125,-179.01562,-88.453125,42.43125,-23.4375,-4.5750003,-2.5721416,0.43398333,-1.4000031,-11.954249,2.2284033,1.3880384,0.034087457,0.0145138,-0.024899822,13.86784621,100.49030822,-18.5499267578125
1644645508912,65.734375,-179.0,-88.5625,34.725002,-25.893751,-3.525,-1.9352846,-0.11712769,-0.6927911,-11.067796,0.95827925,-3.139397,0.04580502,-0.16764104,0.019839965,13.86784621,100.49030822,-18.5499267578125
1644645509017,65.5625,-178.89062,-88.609375,30.337502,-26.081251,-6.9375005,-3.6646109,4.135609,0.23867784,-11.729194,3.1812954,1.1528081,-0.14806738,-0.15379302,0.12636326,13.86784621,100.49030822,-18.5499267578125
1644645509118,65.34375,-178.73438,-88.5625,30.243752,-23.456251,-9.675,-1.6981993,-0.09865558,-2.0143986,-11.230601,1.1695676,-0.12629414,-0.058587816,-0.029160755,-0.062182978,13.86784621,100.49030822,-18.5499267578125
1644645509219,65.421875,-178.73438,-88.515625,32.9625,-23.456251,-10.575001,-2.4613771,0.6668686,-2.3016195,-6.803723,-0.12868834,-0.14544775,-0.29400432,-0.34446973,0.2371475,13.86789767,100.49022091,-19.43255615234375
1644645509321,65.234375,-178.65625,-88.53125,35.943752,-24.300001,-9.337501,-2.7753048,1.3262075,0.42600536,-10.814011,-0.8762778,1.3688848,-0.19813335,-0.20598944,0.07523208,13.86789767,100.49022091,-19.43255615234375
1644645509422,65.28125,-178.70312,-88.59375,37.85625,-25.1625,-8.175,-3.0970678,2.6956265,-2.8958926,-9.1751795,1.1121067,-0.3561375,-0.39520144,-0.19320664,0.21584284,13.86789767,100.49022091,-19.43255615234375
1644645509525,64.96875,-178.625,-88.5625,36.16875,-23.1375,-7.8562503,-4.5586567,2.799796,-0.40735784,-12.620436,0.623091,1.2916719,-0.26204732,-0.25392494,0.13808084,13.86789767,100.49022091,-19.43255615234375
1644645509634,65.234375,-178.89062,-88.65625,38.41875,-21.825,-8.94375,-1.6263762,1.4609499,0.9716736,-10.147824,-0.11911154,0.065242,-0.17150252,-0.17296721,0.08055825,13.86789767,100.49022091,-19.43255615234375
1644645509734,65.140625,-178.92188,-88.671875,40.443752,-20.475,-9.543751,-1.4757442,1.7728939,-1.0529693,-9.496601,0.8146271,1.9147629,-0.23328604,-0.09413997,0.040079392,13.86789767,100.49022091,-19.43255615234375
1644645509840,65.015625,-179.01562,-88.875,41.625,-22.35,-6.4500003,-0.038903236,-0.6300385,1.572452,-9.026739,-2.5342624,1.0283096,-0.13741507,-0.10905323,0.023035664,13.86789767,100.49022091,-19.43255615234375
1644645509941,65.359375,-179.3125,-89.015625,36.768753,-27.281252,-3.9375002,-0.8186407,-0.14773731,2.7909985,-8.337209,-1.8441339,2.1972785,-0.105458066,-0.2656425,0.12316757,13.86789767,100.49022091,-19.43255615234375
1644645510047,65.34375,-179.54688,-89.125,36.1875,-28.031252,-6.8812504,0.06537056,-1.5914146,1.4443718,-7.28795,-1.091756,2.6479871,-0.030891757,-0.15272778,0.015579033,13.86789767,100.49022091,-19.43255615234375
1644645510146,65.609375,-179.76562,-89.09375,36.487503,-23.90625,-7.3875003,-1.7501297,0.0011806339,1.2070714,-8.509591,-0.6847417,0.35793316,-0.02130466,-0.19320664,0.02197043,13.86793968,100.49013083,-18.600433349609375
1644645510248,65.46875,-179.875,-89.375,36.16875,-21.91875,-7.2187505,-0.672637,0.79219294,-1.2883644,-8.907029,-0.5793968,-1.7405846,-0.11717563,-0.019573657,0.085884415,13.86793968,100.49013083,-18.600433349609375
1644645510350,65.75,179.90625,-89.34375,39.0,-20.8875,-7.7250004,-0.5481758,1.4002485,-1.0092785,-10.737396,-0.095169514,-1.0366893,-0.12676273,-0.06644391,0.062449288,13.86793968,100.49013083,-18.600433349609375
1644645510455,65.625,179.82812,-89.203125,38.5875,-22.087502,-5.7937503,0.19933224,-0.61814535,3.514373,-10.253169,-1.5424645,1.9339164,-0.0117175635,-0.13781452,0.008122402,13.86793968,100.49013083,-18.600433349609375
1644645510562,65.5,179.79688,-89.0,37.331253,-23.268751,-4.40625,-2.743907,1.2884547,2.1595302,-13.980941,-0.82360536,-2.2535424,-0.036217924,-0.19214141,0.03581846,13.86793968,100.49013083,-18.600433349609375
1644645510677,65.5,179.79688,-89.171875,34.48125,-25.29375,-1.9875001,-1.5928087,0.47105885,3.8273385,-11.431715,-1.7818847,2.9352913,-0.08415341,-0.0856181,0.09866721,13.86793968,100.49013083,-18.600433349609375
1644645510775,65.34375,179.82812,-89.390625,31.556252,-25.968752,-0.375,-1.0093517,0.30269814,3.506428,-11.393407,-2.2655134,-1.7070658,-0.10865377,-0.22942457,0.064579755,13.86793968,100.49013083,-18.600433349609375
1644645510873,65.203125,179.89062,-89.59375,26.79375,-25.06875,3.9,-5.044628,0.08981989,0.26829633,-9.745598,1.0881647,1.2725182,0.18428531,-0.15059732,0.2147776,13.86793968,100.49013083,-18.600433349609375
