timestamp,ak0991x_magnetometer.x,ak0991x_magnetometer.y,ak0991x_magnetometer.z,icm4x6xx_accelerometer.x,icm4x6xx_accelerometer.y,icm4x6xx_accelerometer.z,icm4x6xx_gyroscope.x,icm4x6xx_gyroscope.y,icm4x6xx_gyroscope.z,GPS.lat,GPS.long,GPS.alt
1644564925471,12.825001,-12.637501,11.56875,-9.774328,-0.09995792,-0.09756372,6.657706E-4,0.0035951615,-0.0023967742,0.0,0.0,0.0
1644564925578,12.993751,-11.475,10.368751,-9.807847,-0.090381116,-0.08798691,6.657706E-4,0.0035951615,7.9892477E-4,0.0,0.0,0.0
1644564925681,13.5375,-11.868751,11.26875,-9.788693,-0.08080431,-0.073621705,6.657706E-4,0.0035951615,-3.9946238E-4,0.0,0.0,0.0
1644564925779,13.481251,-12.76875,12.0375,-9.764751,-0.09995792,-0.09756372,6.657706E-4,0.0014646954,-0.0014646954,0.0,0.0,0.0
1644564925880,14.137501,-13.387501,11.700001,-9.750386,-0.08080431,-0.08798691,6.657706E-4,-6.657706E-4,-0.0014646954,0.0,0.0,0.0
1644564925984,13.837501,-12.543751,11.175,-9.759963,-0.08080431,-0.073621705,-3.9946238E-4,2.6630826E-4,6.657706E-4,0.0,0.0,0.0
1644564926084,12.31875,-12.356251,11.15625,-9.764751,-0.09995792,-0.08319851,-3.9946238E-4,0.0014646954,6.657706E-4,0.0,0.0,0.0
1644564926188,14.231251,-13.462501,11.493751,-9.759963,-0.090381116,-0.10235212,-3.9946238E-4,3.9946238E-4,-3.9946238E-4,0.0,0.0,0.0
1644564926295,13.8,-12.750001,11.587501,-9.779117,-0.09995792,-0.0688333,-3.9946238E-4,0.0015978495,7.9892477E-4,0.0,0.0,0.0
1644564926405,13.35,-10.931251,10.9125,-9.841366,0.06284779,-0.207697,0.039147314,-0.021038352,-0.01837527,0.0,0.0,0.0
1644564926506,12.750001,-12.243751,11.118751,-9.860519,0.30705637,-0.504578,0.01677742,-0.0037283157,-0.0023967742,0.0,0.0,0.0
1644564926605,13.950001,-12.750001,10.837501,-9.779117,0.23044191,-0.45190558,-0.0025299285,0.0069240145,-0.0013315412,0.0,0.0,0.0
1644564926712,13.556251,-13.293751,10.8,-9.822212,-0.21547815,0.108337626,-0.015445879,0.010119714,0.0039946237,0.0,0.0,0.0
1644564926810,13.500001,-12.843751,9.7875,-9.831789,-0.24420857,0.17597382,-0.0015978495,0.0047935485,-0.0013315412,0.0,0.0,0.0
1644564926912,13.856251,-12.637501,10.1625,-9.807847,-0.16759412,0.046088383,0.010119714,-0.0015978495,-0.0046603945,0.0,0.0,0.0
1644564927010,13.687501,-12.58125,10.5375,-9.774328,-0.11432313,-0.040102877,0.010119714,-0.0026630824,-0.0057256273,0.0,0.0,0.0
1644564927118,14.55,-13.968751,11.231251,-9.79827,-0.008978256,-0.17896658,5.326165E-4,0.004926703,-3.9946238E-4,0.0,0.0,0.0
1644564927216,14.137501,-14.512501,11.493751,-9.764751,-0.047285482,-0.13108255,-0.0014646954,0.0026630824,6.657706E-4,0.0,0.0,0.0
1644564927318,14.493751,-14.475,10.762501,-9.774328,-0.10474633,-0.0688333,-3.9946238E-4,0.0038614697,6.657706E-4,0.0,0.0,0.0
1644564927421,14.587501,-14.418751,11.26875,-9.76954,-0.11432313,-0.01616086,-0.0015978495,0.0017310036,-0.0013315412,0.0,0.0,0.0
1644564927522,14.400001,-14.55,11.587501,-9.774328,-0.11911154,-0.044891283,0.0037283157,6.657706E-4,-0.0013315412,0.0,0.0,0.0
1644564927628,14.887501,-15.20625,10.762501,-9.76954,-0.08080431,-0.049679685,-0.014247492,0.004926703,-0.017443191,0.0,0.0,0.0
1644564927732,14.175,-14.64375,9.993751,-9.788693,-0.09995792,-0.044891283,0.008122402,0.016644266,0.0017310036,0.0,0.0,0.0
1644564927834,14.3625,-14.587501,11.15625,-9.946711,-0.047285482,0.036511578,0.005059857,0.010252868,-0.0057256273,0.0,0.0,0.0
1644564927937,14.512501,-14.75625,10.725,-9.764751,-0.05686229,-0.11671733,0.0039946237,0.012383334,-0.0045272405,0.0,0.0,0.0
1644564928042,14.418751,-14.493751,10.51875,-9.841366,-0.05207389,-0.049679685,0.004926703,0.010252868,-2.6630826E-4,0.0,0.0,0.0
1644564928139,14.025001,-14.7375,10.125,-9.731233,-0.095169514,-0.11192893,0.0027962367,0.009054481,-0.0023967742,0.0,0.0,0.0
1644564928246,14.962501,-13.968751,10.931251,-9.764751,-0.09995792,-0.049679685,0.0038614697,0.0069240145,-0.0013315412,0.0,0.0,0.0
1644564928350,14.231251,-14.94375,11.0625,-9.774328,-0.109534726,-0.054468088,0.0015978495,0.0067908606,-0.0023967742,0.0,0.0,0.0
1644564928454,14.325001,-13.8,11.25,-9.759963,-0.090381116,-0.054468088,0.0027962367,0.0057256273,-0.0023967742,0.0,0.0,0.0
1644564928556,14.531251,-13.950001,10.668751,-9.79827,-0.08080431,-0.078410104,0.0017310036,0.0057256273,-0.0025299285,0.0,0.0,0.0
1644564928659,14.38125,-14.1,11.25,-9.745598,-0.08559271,-0.030526072,-3.9946238E-4,0.0046603945,-0.0013315412,0.0,0.0,0.0
1644564928760,14.475,-14.606251,11.700001,-9.779117,-0.09995792,-0.049679685,6.657706E-4,0.0034620073,-2.6630826E-4,0.0,0.0,0.0
